startsAt,open,high,low,close,volume,quoteVolume
1541649600,213.67530645,216.00000000,213.57964730,216.00000000,304.83128438,65356.67690587
1541653200,216.00000000,216.00000000,214.71304402,214.71304402,173.38136186,37300.22417834
1541656800,215.17618727,215.95900000,214.65237453,215.00000000,69.60426429,15015.29798069
1541660400,215.00000000,215.97200000,215.00000000,215.97200000,586.72649795,126618.73243852
1541664000,215.97200000,216.12792194,215.14000012,215.40000000,38.21650617,8234.95499764
1541667600,216.12792194,216.12792194,215.35100000,215.35100000,10.67691145,2299.59230282
1541671200,215.75031905,217.18918619,215.74249400,215.77415562,41.64119047,9010.33473111
1541674800,216.48904215,217.06999986,215.74249400,215.74249400,18.28720380,3960.29177147
1541678400,215.74249400,217.00000000,215.73946000,216.38102047,21.71521984,4691.80414851
1541682000,216.22553116,218.37039770,216.22553116,216.61785122,77.33928021,16815.32723807
1541685600,216.61000065,217.91816242,216.47100001,217.79606919,7.78409901,1690.58051275
1541689200,217.00000100,217.24030504,215.08139200,215.08139200,83.42631108,17982.24119126
1541692800,215.08139200,215.08139200,213.05000000,214.99277056,296.08408180,63160.26528871
1541696400,214.11971836,214.99277056,213.05000004,213.45000017,13.18199679,2817.62284000
1541700000,213.45000023,214.88055769,213.38000071,213.50000001,41.90660286,8957.28925419
1541703600,214.57470759,214.84205785,213.38000070,213.65961364,526.61920827,112986.47395398
1541707200,214.99277056,215.83699999,214.68498783,215.12149281,41.98964667,9029.96196014
1541710800,215.21061356,215.83699999,213.96681285,214.60800000,111.05237845,23833.05254291
1541714400,214.60900000,215.82999996,213.18246357,214.40377793,51.66633072,11118.64685336
1541718000,214.71675357,214.71675357,213.05000000,213.05000000,226.75368438,48313.31392079
1541721600,213.05000000,214.26741550,213.03412405,213.03412405,1204.71316749,257932.63000234
1541725200,213.03412000,213.88192638,213.00000000,213.01900000,47.90914842,10206.83919234
1541728800,213.01900000,214.21076241,213.01900000,213.10301041,30.27881116,6478.02379475
1541732400,213.00097193,214.21076241,213.00000000,214.21076241,50.60989115,10809.04998342
1541736000,214.21076241,214.99088739,214.00000000,214.00000000,27.89328891,5972.65788045
1541739600,214.47819931,214.67823596,214.45576316,214.67823596,34.73826650,7455.50752447
1541743200,214.67823596,214.67994365,213.31722724,213.99104694,11.74137627,2514.92675793
1541746800,213.99104694,215.00000000,213.99104694,215.00000000,2.95753172,635.06483870
1541750400,215.00000000,215.84100520,214.78138820,214.78138820,79.10791446,17048.45215622
1541754000,214.10000000,214.10000000,211.19200001,212.43999946,580.08862654,123299.96228677
1541757600,212.43999860,212.72109394,211.49000000,212.72109394,36.47002636,7746.65067478
1541761200,211.48587830,212.72109398,211.48587830,211.70000000,29.81840511,6322.24551013
1541764800,212.72109398,212.72109398,211.30000000,211.30000000,16.97476821,3592.39729264
1541768400,212.00000000,212.13333604,209.99000000,210.70000000,538.46436219,113413.28155103
1541772000,211.20000000,211.20000000,209.99000001,211.00000000,38.29709234,8082.13037636
1541775600,211.00000000,211.77080461,210.50000000,210.61616767,9.63362874,2032.89669972
1541779200,210.65677909,212.55000000,210.65677909,212.50158961,15.13056877,3215.39547579
1541782800,212.17333766,212.17333766,210.98958546,211.50000000,23.97777615,5069.27393188
1541786400,211.50000000,211.87050055,210.40672073,210.45387678,113.33055614,24009.94387661
1541790000,210.49318925,211.80900000,210.49318925,210.59421118,6.92229709,1462.92253886
1541793600,210.59421118,211.89391286,210.37000001,210.37000001,7.10693589,1498.41527962
1541797200,210.37000001,211.89799999,209.50403184,211.22022996,540.46011449,113362.08165718
1541800800,211.16562195,211.25594609,210.00000001,210.00000001,5.01786701,1057.86845126
1541804400,211.27378780,211.63673757,210.24267329,211.63673757,21.61602196,4569.80254286
1541808000,210.40373302,211.89800000,210.40373302,211.89800000,1.03976164,220.29323510
1541811600,211.88738870,212.04800000,210.78358032,212.04800000,59.69354036,12616.73560042
1541815200,212.04948660,212.51641178,212.04948660,212.49847080,20.02043974,4252.07059896
